EnrollmentID,StudentID,WeekNum,WeeklyLoginCount,WeeklyClickTotal,WeeklyVideoViews,WeeklyForumPosts,CumulativeAssignmentScore
615,246,12,9,93,7,2,122
615,246,13,7,201,20,3,127
615,246,14,8,102,8,1,139
615,246,15,7,223,7,0,153
616,295,1,5,238,15,5,10
616,295,2,10,207,13,4,19
616,295,3,9,126,17,2,26
616,295,4,8,220,11,4,40
616,295,5,10,143,8,5,49
616,295,6,8,241,17,5,63
616,295,7,10,175,9,2,69
616,295,8,6,193,8,3,75
616,295,9,6,217,9,2,89
616,295,10,11,178,19,1,102
616,295,11,12,180,20,1,108
616,295,12,11,225,0,1,119
616,295,13,11,244,9,0,130
616,295,14,9,285,2,0,140
616,295,15,11,178,6,4,149
617,496,1,8,185,19,2,10
617,496,2,7,205,9,3,21
617,496,3,4,92,1,5,32
617,496,4,11,204,20,1,40
617,496,5,5,191,14,5,53
617,496,6,4,216,11,2,67
617,496,7,9,161,8,0,78
617,496,8,9,206,9,1,89
617,496,9,5,215,4,2,96
617,496,10,10,144,1,5,107
617,496,11,7,208,5,3,119
617,496,12,6,160,20,4,132
617,496,13,10,237,3,2,141
617,496,14,4,139,4,1,151
617,496,15,8,236,11,5,165
618,216,1,9,79,16,4,11
618,216,2,7,97,16,4,24
618,216,3,7,158,7,2,37
618,216,4,5,166,12,4,43
618,216,5,5,199,2,4,54
618,216,6,7,162,8,3,61
618,216,7,7,158,2,4,66
618,216,8,7,172,2,3,77
618,216,9,10,241,14,2,83
618,216,10,8,145,4,0,90
618,216,11,6,156,7,1,104
618,216,12,8,144,3,1,117
618,216,13,8,175,11,5,125
618,216,14,9,68,20,5,138
618,216,15,12,132,19,1,151
619,335,1,6,241,7,5,5
619,335,2,3,117,10,2,14
619,335,3,7,92,18,0,21
619,335,4,4,175,4,0,32
619,335,5,6,136,2,3,39
619,335,6,4,164,12,4,51
619,335,7,8,180,9,2,56
619,335,8,4,137,1,4,62
619,335,9,12,137,10,4,74
619,335,10,4,193,19,2,84
619,335,11,11,198,8,0,95
619,335,12,9,155,16,5,108
619,335,13,7,65,0,1,116
619,335,14,11,107,3,2,128
619,335,15,9,204,12,4,140
620,221,1,13,188,18,0,6
620,221,2,13,200,18,2,15
620,221,3,12,305,15,1,26
620,221,4,4,263,14,5,31
620,221,5,9,158,10,4,38
620,221,6,5,222,13,5,46
620,221,7,13,243,13,1,54
620,221,8,10,226,1,1,62
620,221,9,13,238,13,1,71
620,221,10,6,250,15,3,78
620,221,11,8,117,19,1,84
620,221,12,12,123,7,1,96
620,221,13,10,212,8,3,108
620,221,14,8,285,3,0,118
620,221,15,7,262,4,5,128
621,264,1,8,179,19,2,8
621,264,2,9,146,8,2,22
621,264,3,7,149,0,1,34
621,264,4,8,114,16,0,39
621,264,5,8,227,20,3,44
621,264,6,8,263,0,5,49
621,264,7,13,123,14,0,60
621,264,8,7,245,3,3,68
621,264,9,5,167,4,3,73
621,264,10,8,240,0,0,81
621,264,11,10,195,11,3,95
621,264,12,12,196,5,2,106
621,264,13,9,209,11,0,114
621,264,14,6,97,0,3,121
621,264,15,10,224,9,5,133
622,262,1,12,139,5,0,5
622,262,2,9,231,7,0,12
622,262,3,8,185,9,2,25
622,262,4,9,237,4,1,37
622,262,5,8,98,7,3,44
622,262,6,6,238,6,5,56
622,262,7,10,260,19,1,66
622,262,8,11,193,7,2,75
622,262,9,11,239,11,0,80
622,262,10,11,181,20,3,93
622,262,11,8,145,3,0,104
622,262,12,11,142,8,4,112
622,262,13,10,143,12,2,117
622,262,14,7,135,7,1,125
622,262,15,9,211,3,0,132
623,203,1,7,167,4,0,7
623,203,2,11,258,17,0,20
623,203,3,4,170,4,3,27
623,203,4,9,179,18,1,34
623,203,5,7,240,17,3,42
623,203,6,10,246,11,4,56
623,203,7,8,209,1,1,65
623,203,8,11,211,16,5,79
623,203,9,6,193,10,1,86
623,203,10,8,125,19,4,94
623,203,11,9,224,20,3,108
623,203,12,12,160,18,2,121
623,203,13,6,246,18,1,131
623,203,14,10,204,15,4,138
623,203,15,7,161,3,4,145
624,202,1,6,63,8,1,7
624,202,2,7,226,18,3,20
624,202,3,7,149,14,0,28
624,202,4,5,172,1,5,38
624,202,5,8,177,19,0,48
624,202,6,6,47,3,4,60
624,202,7,6,98,16,0,69
624,202,8,4,55,4,4,83
624,202,9,4,202,18,1,88
624,202,10,9,251,1,1,99
624,202,11,7,76,2,4,113
624,202,12,8,227,7,0,122
624,202,13,8,130,4,3,136
624,202,14,8,129,4,1,143
624,202,15,4,108,5,2,149
625,308,1,8,118,4,4,8
625,308,2,8,168,9,4,21
625,308,3,5,103,6,5,35
625,308,4,7,109,9,4,48
625,308,5,4,101,14,3,54
625,308,6,10,61,18,0,67
625,308,7,5,237,16,2,76
625,308,8,10,145,2,4,83
625,308,9,4,197,9,4,95
625,308,10,8,146,13,4,100
625,308,11,2,68,20,2,112
625,308,12,8,69,2,2,123
625,308,13,5,102,1,0,131
625,308,14,9,108,15,5,144
625,308,15,8,150,11,4,152
626,128,1,12,213,4,0,14
626,128,2,14,224,18,5,21
626,128,3,7,220,5,1,30
626,128,4,12,202,11,3,44
626,128,5,10,214,1,3,54
626,128,6,10,297,17,5,63
626,128,7,8,281,15,0,74
626,128,8,10,171,18,4,79
626,128,9,9,217,3,2,91
626,128,10,12,158,0,0,105
626,128,11,7,255,15,0,117
626,128,12,12,141,19,1,130
626,128,13,9,224,11,3,138
626,128,14,6,211,4,4,143
626,128,15,9,155,16,1,149
627,170,1,10,221,0,4,8
627,170,2,7,182,19,0,16
627,170,3,9,184,2,4,29
627,170,4,8,144,12,0,42
627,170,5,7,258,20,4,47
627,170,6,7,240,9,3,53
627,170,7,6,202,3,3,65
627,170,8,12,103,6,1,76
627,170,9,6,192,5,5,86
627,170,10,5,142,18,1,95
627,170,11,7,145,9,0,102
627,170,12,8,153,19,2,108
627,170,13,9,242,4,1,115
627,170,14,8,203,19,2,120
627,170,15,10,127,15,1,134
628,118,1,12,177,10,3,11
628,118,2,5,208,6,1,24
628,118,3,11,242,20,1,35
628,118,4,8,230,8,1,40
628,118,5,12,112,7,0,46
628,118,6,6,121,12,3,52
628,118,7,11,245,12,1,64
628,118,8,6,143,8,2,69
628,118,9,8,166,5,2,80
628,118,10,10,196,6,4,92
628,118,11,10,112,20,3,97
628,118,12,9,209,5,1,103
628,118,13,11,204,14,3,116
628,118,14,9,163,12,4,122
628,118,15,11,194,13,3,135
629,449,1,5,203,13,3,12
629,449,2,8,265,6,4,19
629,449,3,6,113,9,1,24
629,449,4,8,158,17,3,35
629,449,5,6,147,5,3,40
629,449,6,10,218,15,2,50
629,449,7,11,181,8,4,59
629,449,8,7,184,14,0,68
629,449,9,10,98,9,4,82
629,449,10,5,171,7,1,91
629,449,11,8,135,15,4,97
629,449,12,6,273,15,3,103
629,449,13,9,96,2,3,113
629,449,14,7,177,14,5,124
629,449,15,3,182,17,0,129
630,388,1,8,238,19,2,8
630,388,2,9,152,12,3,19
630,388,3,12,133,17,2,28
630,388,4,7,127,5,1,37
630,388,5,9,155,19,0,46
630,388,6,7,168,13,5,51
630,388,7,8,151,4,2,62
630,388,8,9,159,18,4,76
630,388,9,11,125,9,2,83
630,388,10,9,111,13,5,90
630,388,11,10,247,11,0,97
630,388,12,9,155,6,3,107
630,388,13,14,219,11,5,121
630,388,14,4,193,20,3,130
630,388,15,9,214,17,1,137
631,101,1,5,190,14,1,6
631,101,2,2,94,7,3,16
631,101,3,3,76,10,1,28
631,101,4,8,71,12,2,39
631,101,5,7,98,2,5,47
631,101,6,11,80,17,4,60
631,101,7,5,72,17,3,66
631,101,8,5,170,20,0,79
631,101,9,5,127,7,3,88
631,101,10,9,185,5,1,98
631,101,11,8,83,6,3,110
631,101,12,10,190,9,4,116
631,101,13,4,136,1,4,130
631,101,14,8,212,8,4,140
631,101,15,9,113,7,0,154
632,33,1,4,193,13,5,8
632,33,2,5,110,10,3,20
632,33,3,10,199,5,5,28
632,33,4,9,210,9,1,42
632,33,5,10,115,0,4,50
632,33,6,4,66,1,2,64
632,33,7,9,104,8,4,77
632,33,8,4,199,8,4,87
632,33,9,4,105,12,2,100
632,33,10,3,227,9,2,110
632,33,11,9,255,17,4,115
632,33,12,7,172,4,1,126
632,33,13,7,166,14,2,131
632,33,14,8,201,14,0,137
632,33,15,3,220,8,0,142
633,403,1,9,155,20,3,14
633,403,2,11,241,0,0,24
633,403,3,14,187,17,4,29
633,403,4,11,279,5,0,37
633,403,5,11,169,11,5,51
633,403,6,10,228,17,4,64
633,403,7,12,142,20,2,70
633,403,8,13,222,14,0,79
633,403,9,13,212,12,0,93
633,403,10,10,132,2,3,104
633,403,11,7,148,18,0,109
633,403,12,10,173,12,2,122
633,403,13,12,247,15,3,129
633,403,14,13,208,5,1,137
633,403,15,10,188,14,4,146
634,425,1,10,121,3,5,13
634,425,2,7,96,16,3,20
634,425,3,6,110,9,3,30
634,425,4,5,162,15,0,38
634,425,5,9,87,15,4,43
634,425,6,7,184,17,5,57
634,425,7,6,125,8,0,67
634,425,8,8,144,13,2,78
634,425,9,11,78,10,1,86
634,425,10,6,194,16,4,99
634,425,11,4,99,18,4,106
634,425,12,5,157,13,5,116
634,425,13,4,71,16,0,123
634,425,14,5,171,16,3,135
634,425,15,7,134,20,5,146
635,315,1,11,178,20,2,8
635,315,2,11,201,16,0,18
635,315,3,7,231,6,5,27
635,315,4,10,265,10,1,34
635,315,5,8,284,4,1,45
635,315,6,8,184,20,4,53
635,315,7,14,212,0,5,59
635,315,8,7,258,20,5,72
635,315,9,13,187,0,1,84
635,315,10,8,216,12,5,98
635,315,11,10,240,3,2,103
635,315,12,11,305,12,5,117
635,315,13,9,206,4,5,126
635,315,14,8,283,15,4,138
635,315,15,11,147,7,2,144
636,463,1,11,168,1,3,8
636,463,2,6,197,7,5,20
636,463,3,6,246,8,0,27
636,463,4,6,243,2,4,41
636,463,5,11,212,6,4,47
636,463,6,10,208,16,2,55
636,463,7,12,134,14,3,64
636,463,8,8,166,9,0,75
636,463,9,5,140,17,1,84
636,463,10,12,181,5,4,97
636,463,11,10,174,5,4,106
636,463,12,10,235,6,1,120
636,463,13,9,195,5,5,130
636,463,14,10,291,19,5,137
636,463,15,11,119,14,4,144
637,184,1,7,153,4,4,11
637,184,2,7,156,15,5,21
637,184,3,5,115,16,1,29
637,184,4,5,166,20,1,35
637,184,5,6,146,19,0,47
637,184,6,9,252,11,5,61
637,184,7,7,228,14,2,68
637,184,8,11,159,16,0,81
637,184,9,11,157,0,4,95
637,184,10,10,181,12,4,100
637,184,11,7,140,4,5,113
637,184,12,6,122,13,1,121
637,184,13,9,146,19,3,130
637,184,14,12,100,3,0,135
637,184,15,12,238,6,5,143
638,60,1,12,184,13,0,13
638,60,2,10,236,2,2,24
638,60,3,12,255,0,5,33
638,60,4,8,234,15,2,42
638,60,5,11,168,9,2,53
638,60,6,10,279,13,0,60
638,60,7,7,185,3,0,71
638,60,8,9,232,3,0,76
638,60,9,10,222,13,3,89
638,60,10,10,210,1,5,97
638,60,11,9,205,20,0,103
638,60,12,6,212,16,4,117
638,60,13,9,180,3,1,127
638,60,14,9,215,1,1,136
638,60,15,8,205,18,5,148
639,55,1,5,67,19,4,12
639,55,2,11,123,20,0,21
639,55,3,10,201,5,0,28
639,55,4,9,76,13,3,35
639,55,5,5,164,16,3,42
639,55,6,10,167,19,1,47
639,55,7,7,169,6,1,57
639,55,8,6,186,10,1,66
639,55,9,6,94,10,3,72
639,55,10,6,176,10,4,86
639,55,11,8,201,15,4,96
639,55,12,4,151,3,4,103
639,55,13,8,151,6,4,110
639,55,14,9,112,13,0,115
639,55,15,10,68,3,4,128
640,183,1,7,238,11,0,8
640,183,2,8,56,8,0,20
640,183,3,9,182,5,5,32
640,183,4,4,154,14,3,40
640,183,5,6,168,8,5,46
640,183,6,8,118,15,3,52
640,183,7,4,96,9,1,61
640,183,8,3,116,12,4,70
640,183,9,6,191,18,2,76
640,183,10,9,118,17,3,85
640,183,11,4,92,11,2,94
640,183,12,6,64,4,0,101
640,183,13,4,118,15,1,112
640,183,14,6,42,9,3,117
640,183,15,5,95,16,0,125
641,102,1,2,192,4,5,12
641,102,2,6,200,19,2,23
641,102,3,10,154,12,1,31
641,102,4,9,217,18,3,39
641,102,5,8,187,9,2,46
641,102,6,9,150,3,0,60
641,102,7,4,226,18,4,65
641,102,8,7,157,8,1,71
641,102,9,6,204,6,3,83
641,102,10,8,157,13,4,96
641,102,11,7,173,12,2,106
641,102,12,5,95,10,2,111
641,102,13,10,131,4,5,120
641,102,14,6,124,9,2,127
641,102,15,10,65,1,2,140
642,113,1,5,152,2,3,14
642,113,2,5,42,0,3,23
642,113,3,10,83,2,3,34
642,113,4,6,142,6,5,47
642,113,5,11,74,15,3,53
642,113,6,4,86,11,1,63
642,113,7,5,121,15,1,73
642,113,8,7,141,18,1,86
642,113,9,4,194,9,1,92
642,113,10,4,48,8,0,100
642,113,11,4,86,10,3,113
642,113,12,4,83,8,4,123
642,113,13,11,175,2,5,132
642,113,14,2,132,17,3,137
642,113,15,8,142,12,4,146
643,341,1,6,128,15,3,11
643,341,2,10,137,19,2,17
643,341,3,10,65,5,2,24
643,341,4,6,128,13,0,30
643,341,5,3,97,15,0,44
643,341,6,5,150,16,5,51
643,341,7,6,131,0,2,56
643,341,8,11,109,13,2,65
643,341,9,9,110,10,5,75
643,341,10,7,107,13,4,81
643,341,11,11,144,11,1,86
643,341,12,9,187,1,2,97
643,341,13,8,123,11,5,103
643,341,14,6,152,12,0,112
643,341,15,5,143,8,1,122
644,127,1,13,247,12,2,10
644,127,2,12,205,7,5,16
644,127,3,13,283,14,0,30
644,127,4,5,224,18,1,44
644,127,5,7,154,16,5,51
644,127,6,10,255,10,2,57
644,127,7,9,190,6,4,67
644,127,8,7,253,7,1,74
644,127,9,12,157,4,5,88
644,127,10,10,131,11,4,97
644,127,11,12,218,15,2,106
644,127,12,11,226,3,1,120
644,127,13,6,265,8,5,132
644,127,14,13,264,1,4,138
644,127,15,8,246,8,2,152
645,289,1,6,131,1,4,11
645,289,2,11,112,5,1,16
645,289,3,7,114,15,2,24
645,289,4,6,162,4,3,32
645,289,5,4,99,8,4,40
645,289,6,10,167,15,0,49
645,289,7,8,245,9,1,58
645,289,8,12,194,0,3,64
645,289,9,5,125,4,0,75
645,289,10,11,180,2,4,85
645,289,11,8,208,4,0,93
645,289,12,11,249,19,5,101
645,289,13,5,257,11,4,106
645,289,14,7,177,0,0,117
645,289,15,5,151,7,5,126
646,137,1,9,214,5,3,12
646,137,2,4,215,14,2,23
646,137,3,10,165,15,2,30
646,137,4,7,231,8,1,38
646,137,5,3,142,18,1,44
646,137,6,9,73,12,0,58
646,137,7,6,89,6,1,69
646,137,8,5,119,1,5,74
646,137,9,8,170,17,4,83
646,137,10,10,170,2,4,97
646,137,11,5,108,12,3,102
646,137,12,9,85,9,2,116
646,137,13,7,217,5,2,130
646,137,14,4,139,9,5,144
646,137,15,6,132,19,3,154
647,90,1,7,214,5,4,13
647,90,2,10,186,0,1,24
647,90,3,10,283,8,1,29
647,90,4,9,258,13,1,38
647,90,5,10,120,14,0,45
647,90,6,11,118,1,4,55
647,90,7,7,169,12,1,64
647,90,8,10,152,10,2,78
647,90,9,12,136,1,4,88
647,90,10,5,122,5,4,93
647,90,11,13,233,1,1,105
647,90,12,11,171,3,1,112
647,90,13,12,132,9,2,117
647,90,14,13,145,1,0,124
647,90,15,12,139,9,2,130
648,205,1,8,211,6,0,9
648,205,2,5,267,3,2,15
648,205,3,8,129,0,2,21
648,205,4,6,163,0,0,27
648,205,5,7,193,13,4,33
648,205,6,11,208,12,0,38
648,205,7,7,182,2,3,48
648,205,8,9,261,15,0,62
648,205,9,5,165,20,4,75
648,205,10,6,152,12,3,84
648,205,11,8,122,17,2,92
648,205,12,10,140,1,5,99
648,205,13,10,248,7,1,109
648,205,14,9,219,3,2,123
648,205,15,9,132,13,0,134
649,233,1,5,184,9,3,13
649,233,2,5,131,20,2,21
649,233,3,11,213,19,4,32
649,233,4,9,69,18,5,39
649,233,5,9,89,5,5,47
649,233,6,6,85,0,3,57
649,233,7,7,124,15,1,62
649,233,8,9,172,19,0,73
649,233,9,5,132,2,1,82
649,233,10,4,184,11,0,87
649,233,11,9,85,15,2,98
649,233,12,9,172,15,2,112
649,233,13,8,73,7,5,125
649,233,14,11,208,18,5,130
649,233,15,10,155,12,0,143
650,57,1,4,148,15,5,13
650,57,2,7,211,8,3,20
650,57,3,10,111,18,5,31
650,57,4,6,115,18,4,43
650,57,5,7,119,6,0,50
650,57,6,9,158,4,4,63
650,57,7,5,194,2,1,72
650,57,8,8,107,14,5,82
650,57,9,7,158,19,1,94
650,57,10,9,90,8,1,100
650,57,11,8,223,2,0,106
650,57,12,6,204,19,0,120
650,57,13,11,182,3,5,127
650,57,14,9,164,9,1,134
650,57,15,10,141,11,5,139
651,13,1,7,133,7,1,14
651,13,2,10,161,11,2,26
651,13,3,6,175,17,4,38
651,13,4,13,254,1,2,43
651,13,5,9,260,11,5,56
651,13,6,7,264,16,0,63
651,13,7,8,223,0,3,73
651,13,8,8,268,18,2,81
651,13,9,9,168,3,4,87
651,13,10,8,160,18,2,95
651,13,11,14,154,1,5,106
651,13,12,14,214,6,5,120
651,13,13,8,223,17,5,128
651,13,14,12,218,5,2,135
651,13,15,9,167,2,5,149
652,459,1,10,178,3,1,12
652,459,2,10,127,2,2,21
652,459,3,8,98,3,2,28
652,459,4,12,94,8,3,35
652,459,5,9,188,13,5,42
652,459,6,8,179,4,2,51
652,459,7,6,123,5,2,56
652,459,8,11,153,19,0,63
652,459,9,9,224,18,4,72
652,459,10,6,208,10,5,81
652,459,11,9,119,10,4,94
652,459,12,10,213,3,5,101
652,459,13,5,92,1,4,107
652,459,14,8,163,1,2,113
652,459,15,10,253,6,4,118
653,306,1,6,179,13,3,14
653,306,2,10,210,7,5,24
653,306,3,7,122,12,4,37
653,306,4,9,115,19,4,47
653,306,5,7,206,16,2,53
653,306,6,9,238,18,5,59
653,306,7,5,248,13,0,68
653,306,8,9,136,4,2,76
653,306,9,10,177,13,2,81
653,306,10,7,217,2,1,90
653,306,11,11,104,5,0,96
653,306,12,9,220,8,5,108
653,306,13,6,188,15,1,115
653,306,14,6,84,4,4,121
653,306,15,7,205,8,1,131
654,281,1,4,143,20,0,10
654,281,2,5,218,5,5,19
654,281,3,7,248,17,2,25
654,281,4,4,178,5,3,33
654,281,5,10,133,3,2,46
654,281,6,6,143,6,3,51
654,281,7,9,98,0,1,57
654,281,8,9,216,4,5,64
654,281,9,5,105,12,5,77
654,281,10,7,203,14,5,89
654,281,11,6,159,12,4,102
654,281,12,6,148,3,3,115
654,281,13,12,175,9,3,129
654,281,14,4,187,14,3,140
654,281,15,10,111,9,4,151
655,50,1,12,240,10,0,7
655,50,2,5,163,20,0,14
655,50,3,9,208,13,0,26
655,50,4,6,160,0,0,40
655,50,5,8,165,13,0,52
655,50,6,8,272,6,0,61
655,50,7,13,239,3,0,69
655,50,8,9,207,0,1,80
655,50,9,9,185,10,3,89
655,50,10,11,178,7,0,101
655,50,11,11,243,10,1,106
655,50,12,12,214,9,2,113
655,50,13,6,176,10,1,124
655,50,14,6,188,2,0,130
655,50,15,13,278,11,3,139
656,114,1,5,74,7,1,11
656,114,2,4,251,13,0,19
656,114,3,7,160,0,1,25
656,114,4,10,75,17,3,33
656,114,5,11,114,12,4,42
656,114,6,9,158,5,0,48
656,114,7,5,127,11,4,62
656,114,8,1,175,7,2,74
656,114,9,11,107,16,3,81
656,114,10,6,71,3,4,93
656,114,11,9,200,11,5,100
656,114,12,9,171,16,4,107
656,114,13,8,159,10,2,112
656,114,14,9,160,2,2,121
656,114,15,5,108,1,2,133
657,460,1,10,149,16,3,6
657,460,2,5,121,19,2,15
657,460,3,4,197,11,5,24
657,460,4,6,180,20,0,37
657,460,5,8,139,4,0,50
657,460,6,6,125,2,5,63
657,460,7,7,184,10,4,77
657,460,8,8,178,19,2,91
657,460,9,10,146,1,5,103
657,460,10,8,207,13,3,111
657,460,11,10,160,8,5,117
657,460,12,5,192,7,3,129
657,460,13,11,170,6,5,135
657,460,14,11,147,6,3,149
657,460,15,8,242,2,5,161
658,436,1,4,246,0,4,7
658,436,2,7,184,7,1,15
658,436,3,9,165,19,2,20
658,436,4,8,72,9,5,33
658,436,5,8,175,15,5,40
658,436,6,6,180,15,3,47
658,436,7,10,94,8,3,52
658,436,8,7,200,15,0,59
658,436,9,11,94,18,3,69
658,436,10,6,196,11,5,74
658,436,11,9,179,11,5,87
658,436,12,4,205,12,5,94
658,436,13,8,202,11,4,100
658,436,14,10,232,15,2,109
658,436,15,6,174,9,1,122
659,218,1,8,242,11,3,6
659,218,2,9,145,9,5,14
659,218,3,8,144,6,4,21
659,218,4,10,145,5,5,26
659,218,5,9,129,11,3,37
659,218,6,8,179,20,3,48
659,218,7,8,201,14,2,60
659,218,8,6,106,7,2,65
659,218,9,7,104,6,3,70
659,218,10,9,231,18,3,81
659,218,11,9,135,2,3,91
659,218,12,5,162,6,3,96
659,218,13,10,143,13,3,103
659,218,14,9,212,8,4,112
659,218,15,8,229,4,3,125
660,194,1,7,73,10,0,13
660,194,2,9,130,2,0,20
660,194,3,5,85,15,0,27
660,194,4,6,67,18,2,40
660,194,5,4,143,20,3,51
660,194,6,7,151,14,1,65
660,194,7,10,194,10,4,76
660,194,8,10,215,5,4,86
660,194,9,10,162,0,4,94
660,194,10,6,226,5,4,105
660,194,11,7,241,20,5,116
660,194,12,8,128,0,4,126
660,194,13,7,121,5,3,137
660,194,14,6,214,17,0,147
660,194,15,3,212,0,0,160
661,434,1,9,166,9,4,7
661,434,2,10,186,17,5,16
661,434,3,9,246,7,0,27
661,434,4,5,180,1,1,38
661,434,5,10,203,9,5,52
661,434,6,10,177,16,4,66
661,434,7,10,235,3,3,72
661,434,8,12,139,3,0,80
661,434,9,9,170,2,3,94
661,434,10,11,192,5,5,105
661,434,11,8,216,8,4,113
661,434,12,8,159,8,0,126
661,434,13,8,130,18,4,131
661,434,14,11,188,6,4,140
661,434,15,11,157,7,2,154
662,263,1,3,144,12,0,10
662,263,2,11,116,15,5,22
662,263,3,7,101,6,2,30
662,263,4,5,97,18,1,40
662,263,5,7,84,11,1,54
662,263,6,5,210,12,5,63
662,263,7,4,145,9,3,72
662,263,8,11,86,16,1,82
662,263,9,3,117,6,1,95
662,263,10,6,70,19,3,100
662,263,11,9,215,17,4,113
662,263,12,6,120,12,1,125
662,263,13,8,191,19,1,134
662,263,14,5,246,13,2,139
662,263,15,9,101,6,0,148
663,437,1,5,155,10,4,6
663,437,2,7,100,14,0,16
663,437,3,5,259,10,2,22
663,437,4,7,267,16,1,28
663,437,5,8,187,6,4,37
663,437,6,8,251,10,5,45
663,437,7,7,229,5,3,52
663,437,8,4,135,0,4,63
663,437,9,10,124,10,3,75
663,437,10,11,198,16,5,84
663,437,11,11,172,7,5,90
663,437,12,8,100,6,0,95
663,437,13,10,143,0,0,101
663,437,14,9,213,1,2,110
663,437,15,7,78,1,2,117
664,442,1,8,221,14,0,11
664,442,2,11,228,11,2,24
664,442,3,11,146,14,3,29
664,442,4,6,178,12,2,34
664,442,5,12,186,14,4,48
664,442,6,7,212,7,5,54
664,442,7,9,225,2,0,68
664,442,8,5,264,8,3,74
664,442,9,9,189,16,2,80
664,442,10,6,117,10,0,85
664,442,11,8,94,2,3,98
664,442,12,9,134,1,5,104
664,442,13,7,201,15,1,113
664,442,14,10,140,19,3,121
664,442,15,10,178,11,2,130
665,19,1,5,197,17,1,12
665,19,2,10,256,0,1,20
665,19,3,5,191,1,1,26
665,19,4,8,214,7,3,31
665,19,5,5,264,1,0,41
665,19,6,8,212,18,5,55
665,19,7,7,117,6,1,62
665,19,8,8,224,20,3,74
665,19,9,10,129,20,2,85
665,19,10,9,103,19,0,93
665,19,11,5,277,6,5,100
665,19,12,5,135,11,4,105
665,19,13,6,188,16,2,118
665,19,14,5,147,3,0,130
665,19,15,9,166,19,5,137
666,348,1,8,250,7,0,10
666,348,2,10,128,3,1,17
666,348,3,7,142,14,5,31
666,348,4,7,126,4,5,37
666,348,5,7,164,6,2,47
666,348,6,9,139,4,0,61
666,348,7,7,239,1,4,75
666,348,8,10,199,0,3,85
666,348,9,7,101,12,5,92
666,348,10,5,156,4,3,100
666,348,11,10,147,19,2,114
666,348,12,10,252,20,1,123
666,348,13,11,129,15,5,132
666,348,14,7,160,13,4,145
666,348,15,4,201,5,2,154
667,481,1,11,99,5,1,7
667,481,2,3,188,14,4,17
667,481,3,9,149,11,4,30
667,481,4,10,137,17,2,41
667,481,5,7,114,20,2,50
667,481,6,8,128,19,5,63
667,481,7,4,99,9,3,71
667,481,8,10,121,12,4,81
667,481,9,5,129,19,0,94
667,481,10,6,217,19,2,100
667,481,11,8,125,17,2,110
667,481,12,6,197,7,2,116
667,481,13,9,218,15,2,126
667,481,14,6,97,1,3,134
667,481,15,4,167,7,5,144
668,205,1,7,140,18,2,10
668,205,2,8,81,16,5,22
668,205,3,10,98,3,4,29
668,205,4,4,103,0,2,39
668,205,5,4,123,6,0,45
668,205,6,9,128,8,3,54
668,205,7,7,108,18,0,65
668,205,8,10,126,5,1,77
668,205,9,10,125,15,2,91
668,205,10,9,141,17,0,100
668,205,11,10,99,7,0,108
668,205,12,11,191,7,1,118
668,205,13,7,199,19,3,124
668,205,14,8,133,3,2,134
668,205,15,7,65,0,4,148
669,283,1,10,208,19,4,7
669,283,2,5,184,19,2,12
669,283,3,5,156,4,5,17
669,283,4,7,142,13,4,24
669,283,5,8,177,6,2,34
669,283,6,10,208,8,5,46
669,283,7,7,253,18,0,57
669,283,8,6,222,19,2,67
669,283,9,13,132,7,5,73
669,283,10,12,176,16,4,81
669,283,11,7,250,14,2,95
669,283,12,11,147,8,5,106
669,283,13,9,115,16,1,116
669,283,14,8,177,0,5,127
669,283,15,7,195,18,2,134
670,195,1,12,236,4,3,8
670,195,2,6,263,3,1,21
670,195,3,7,181,4,5,27
670,195,4,9,157,20,0,33
670,195,5,7,254,6,4,40
670,195,6,7,180,4,4,53
670,195,7,11,226,0,1,60
670,195,8,9,238,2,4,73
670,195,9,13,256,1,2,85
670,195,10,14,235,0,1,90
670,195,11,9,196,13,4,99
670,195,12,5,213,13,0,111
670,195,13,5,136,11,0,118
670,195,14,8,159,7,1,124
670,195,15,10,251,11,1,129
671,77,1,12,207,9,0,13
671,77,2,12,226,18,3,26
671,77,3,11,126,10,4,38
671,77,4,12,284,7,0,47
671,77,5,8,214,9,1,59
671,77,6,9,238,8,4,68
671,77,7,11,247,19,1,78
671,77,8,10,232,3,2,85
671,77,9,11,190,8,3,91
671,77,10,5,304,5,4,99
671,77,11,7,216,15,3,110
671,77,12,14,232,5,3,121
671,77,13,10,209,8,3,131
671,77,14,11,264,15,5,137
671,77,15,12,291,3,4,142
672,357,1,9,283,14,0,5
672,357,2,10,189,18,3,10
672,357,3,7,189,0,3,21
672,357,4,11,199,18,0,30
672,357,5,7,210,10,3,38
672,357,6,7,166,8,2,50
672,357,7,7,145,1,4,56
672,357,8,9,276,0,1,64
672,357,9,11,140,4,3,77
672,357,10,13,168,6,4,91
672,357,11,10,215,5,5,105
672,357,12,6,240,8,0,110
672,357,13,6,149,4,3,122
672,357,14,10,268,10,1,134
672,357,15,5,214,2,2,145
673,8,1,5,220,0,3,6
673,8,2,5,92,6,1,12
673,8,3,3,242,8,5,25
673,8,4,9,89,11,4,36
673,8,5,4,163,5,0,44
673,8,6,5,54,19,5,54
673,8,7,6,110,3,3,63
673,8,8,8,92,2,1,74
673,8,9,6,161,7,2,86
673,8,10,8,92,5,1,91
673,8,11,11,134,11,4,105
